phone_number,place_id,email,business_name,full_address,street,cid,image,municipality,plus_code,social_media_links,opening_hours,google_map_url,latitude,longitude,reviews_url,average_rating,review_count,website,categories,phones
0907 540 3235,ChIJYT5irjiQOxARn3Z2X2A_ARo,,Aloma Suites & Hotels,"Oduwole Rd, Idimu 102213, Lagos, Nigeria","Oduwole Road, Lagos",1873848603113846431,https://lh3.googleusercontent.com/places/ANJU3Duv3lygb8G4QBn-HnXvZNDoVP5aoPVe2uKLyoLPLAqPXs7yZLaPWnE07zYMWhYBkkLt7KVayYLb4-zE0tcI9PQJ3Lu7rsxT42Y=s1600-w400,"Lagos, LA 102213",6FR5H7QM+FC,,Not Available,https://maps.google.com/?cid=1873848603113846431,6.5887492,3.283556799999999,https://search.google.com/local/reviews?placeid=ChIJYT5irjiQOxARn3Z2X2A_ARo&q=Aloma+Suites+%26+Hotels%2C+Oduwole+Rd%2C+Idimu+102213%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.6,52,https://aloma-suites-hotels.business.site/?utm_source=gmb&utm_medium=referral,"lodging, point_of_interest, establishment",+234 907 540 3235
(215) 985-1234,ChIJA4VcK8vHxokR9_N1qHXarrU,,Hyatt Centric Center City Philadelphia,"1620 Chancellor St, Philadelphia, PA 19103, USA","1620 Chancellor Street, Philadelphia",13091641365684941815,https://lh3.googleusercontent.com/places/ANJU3Duun7WqyxMl0hXZ2TJFjf7WvmL-6bjqua3gBwQIvdPmCadC2BBpq3DyJI4WrA0ftoM2Pm2tRKUM8sZMT-9r5As1SQQlyVHBSUA=s1600-w400,"Philadelphia, PA 19103",87F6WRXJ+PC,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=13091641365684941815,39.94930519999999,-75.1689368,https://search.google.com/local/reviews?placeid=ChIJA4VcK8vHxokR9_N1qHXarrU&q=Hyatt+Centric+Center+City+Philadelphia%2C+1620+Chancellor+St%2C+Philadelphia%2C+PA+19103%2C+USA&authuser=0&hl=en&gl=US,4.4,399,https://www.hyatt.com/hyatt-centric/en-US/phlct-hyatt-centric-center-city-philadelphia?src=corp_lclb_gmb_seo_phlct,"lodging, point_of_interest, establishment",+1 215-985-1234
0703 496 0349,ChIJ4wqTZDmSOxAR7FFY9chdAXg,,Baylis Suites,"58 Toyin St, Opebi 234001, Ikeja, Lagos, Nigeria","58 Toyin Street, Ikeja",8647295877219111404,https://lh3.googleusercontent.com/places/ANJU3DuxL3fC98gYCv5r39LqMt37SaTQkuEoShwXpU-AfjVaZHeSHRwe273VnD2MqxR9qQrhamronQ_9E2rdoLdm3yP_Q4v2U92I2N0=s1600-w400,"Ikeja, LA 234001",6FR5H9W3+58,,Not Available,https://maps.google.com/?cid=8647295877219111404,6.5954676,3.3532593,https://search.google.com/local/reviews?placeid=ChIJ4wqTZDmSOxAR7FFY9chdAXg&q=Baylis+Suites%2C+58+Toyin+St%2C+Opebi+234001%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.6,188,http://baylissuites.com/,"lodging, point_of_interest, establishment",+234 703 496 0349
(305) 400-8420,ChIJbcW9ktaz2YgRyODbWhjl8yo,enquiries@thevagabondhotelmiami.com,Vagabond Hotel Miami,"7301 Biscayne Blvd, Miami, FL 33138, USA","7301 Biscayne Boulevard, Miami",3095069261699997896,https://lh3.googleusercontent.com/places/ANJU3DsJkoSFOeRsDl_jPZpNzzO8n6dvkgRHXKfihw83tfvaBqBOASprUeeS8PWF8M3ZsW55PuqIFMuZ0bdK5MoGZbRwqkebMLPr1l4=s1600-w400,"Miami, FL 33138",76QXRRV8+49,Facebook:  https://www.facebook.com/vagabondhotelmiami/   Twitter:  https://www.Twitter.com/VagabondMiami/    Instagram:  https://www.Instagram.com/vagabondhotelmiami/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=3095069261699997896,25.8427677,-80.18408199999999,https://search.google.com/local/reviews?placeid=ChIJbcW9ktaz2YgRyODbWhjl8yo&q=Vagabond+Hotel+Miami%2C+7301+Biscayne+Blvd%2C+Miami%2C+FL+33138%2C+USA&authuser=0&hl=en&gl=US,4.5,502,http://www.thevagabondhotelmiami.com/,"lodging, point_of_interest, establishment",+1 305-400-8420
0904 589 7007,ChIJXeumfGWNOxAR7HLTn6874vw,,Ten15 Hotel & Suites,"32 Ramoni St, Ikate 101241, Lagos, Nigeria","32 Ramoni Street, Lagos",18222192667781198572,https://lh3.googleusercontent.com/places/ANJU3DvYKh0e0A4o3lg5hL1odCEVD2f0E6C9d3Px7FV5wdraKi16GQpzrMWUhf1s9lAtYj3IjGKfn9n4VYeOYJGxc3T1p8Ai_RYXnH8=s1600-w400,"Lagos, LA 101241",6FR5G85Q+JP,Not Available,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=18222192667781198572,6.509109899999999,3.339327899999999,https://search.google.com/local/reviews?placeid=ChIJXeumfGWNOxAR7HLTn6874vw&q=Ten15+Hotel+%26+Suites%2C+32+Ramoni+St%2C+Ikate+101241%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.4,241,,"lodging, point_of_interest, establishment",+234 904 589 7007
(855) 286-5859,ChIJwQReiKufbogRAJut-dri0uw,,West Baden Springs Hotel,"8538 W Baden Ave, West Baden Springs, IN 47469, USA","8538 West Baden Avenue, West Baden Springs",17064951368179882752,https://lh3.googleusercontent.com/places/ANJU3DuQCGXhizkbzTadr9ndLa5xXawdW8KDMGNwubqWAxtyl88CCtUo5JjVzuXvJ0RBL7m2wuAflzHhfKjFRB5HtXzbciJMYsJoD9w=s1600-w400,"West Baden Springs, IN 47469",86CMH98J+RH,Facebook:  https://www.facebook.com/FrenchLickResort/   Instagram:  https://www.Instagram.com/frenchlickresort/ YouTube_Channel:  https://www.youtube.com/user/FLResort/  ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=17064951368179882752,38.5670248,-86.61851159999999,https://search.google.com/local/reviews?placeid=ChIJwQReiKufbogRAJut-dri0uw&q=West+Baden+Springs+Hotel%2C+8538+W+Baden+Ave%2C+West+Baden+Springs%2C+IN+47469%2C+USA&authuser=0&hl=en&gl=US,4.7,3183,http://www.frenchlick.com/hotels/westbaden,"lodging, point_of_interest, establishment",+1 855-286-5859
0704 643 6379,ChIJFZL16c-KOxARDktaju1DjHc,booking@morningsidesuites.com,Morning Side Suites,"11b Taslim Elias Cl, Victoria Island 106104, Lagos, Nigeria","11b Taslim Elias Close, Lagos",8614334874827508494,https://lh3.googleusercontent.com/places/ANJU3Ds6nZdFCLeJn2Ed3UDDY7os_a8d4TS3_MtFxNCYCp8ozNPncbgGsFDfe0CQTMhGifXe9KEhgkhHQpwsP_bccdvK9TbKFRSjeHk=s1600-w400,"Lagos, LA 106104",6FR5CCG6+W7,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=8614334874827508494,6.4273745,3.4106437,https://search.google.com/local/reviews?placeid=ChIJFZL16c-KOxARDktaju1DjHc&q=Morning+Side+Suites%2C+11b+Taslim+Elias+Cl%2C+Victoria+Island+106104%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.2,733,http://www.morningsidesuites.com/,"lodging, point_of_interest, establishment",+234 704 643 6379
0904 369 0441,ChIJJaSvsTSSOxAR4jLxVw07fJA,,City View Hotel Limited,"1 Taiwo Cl, Alausa 101233, Ikeja, Lagos, Nigeria","1 Taiwo Close, Ikeja",10411261367069782754,https://lh3.googleusercontent.com/places/ANJU3DvKdm_ttyQj4YlDDDBxACvqrFIzzcps56M-LZke3g1duDShU2qUPm2D7VtQcKQzQwOsAHVMVGERcYJmojAGYB4Bl3AUg8uBy0k=s1600-w400,"Ikeja, LA 101233",6FR5J954+X2,Not Available,Not Available,https://maps.google.com/?cid=10411261367069782754,6.6099609,3.3550427,https://search.google.com/local/reviews?placeid=ChIJJaSvsTSSOxAR4jLxVw07fJA&q=City+View+Hotel+Limited%2C+1+Taiwo+Cl%2C+Alausa+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.4,310,,"lodging, point_of_interest, establishment",+234 904 369 0441
0903 693 0172,ChIJRzFsb67bOxARmBCpZ1o0lmc,,Hotel De Eskay,"1-5, Onafowokan Avenue, Opposite Total Filling station, Sagamu express junction, 121102, Sagamu, Ogun State, Nigeria","1-5, Onafowokan Avenue, Opposite Total Filling station, Sagamu express junction, Sagamu",7464210995304009880,https://lh3.googleusercontent.com/places/ANJU3DuKvkhEsDvUBWTi0C-wg97VXT-uFQzx3VeCA5Rika_mexx--s7_Uv3KU0TZxf6rwyFC-NJyIhJL4YqnvWKOxifEftwlwZ_P6sA=s1600-w400,"Sagamu, OG 121102",6FR5VJ5H+MQ,Not Available,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=7464210995304009880,6.859219200000001,3.629489400000001,https://search.google.com/local/reviews?placeid=ChIJRzFsb67bOxARmBCpZ1o0lmc&q=Hotel+De+Eskay%2C+1-5%2C+Onafowokan+Avenue%2C+Opposite+Total+Filling+station%2C+Sagamu+express+junction%2C+121102%2C+Sagamu%2C+Ogun+State%2C+Nigeria&authuser=0&hl=en&gl=US,3.5,215,,"lodging, point_of_interest, establishment",+234 903 693 0172
(702) 388-2400,ChIJ-R5Qxp_DyIARLj91PoRGr5M,,The D Casino & Hotel,"301 E Fremont St, Las Vegas, NV 89101, USA","301 East Fremont Street, Las Vegas",10641801978297270062,https://lh3.googleusercontent.com/places/ANJU3DvICxKiJH2O4tzYnCFNuvrt3kDJ-Dt6TYp2Pxt7jwIbaTQDCBWMy-zrnDx5KeXMX6aClgHJ6755PE-wbx6sLX-BFdkEOXYXw00=s1600-w400,"Las Vegas, NV 89101",85865V94+PR,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=10641801978297270062,36.16934930000001,-115.1429999,https://search.google.com/local/reviews?placeid=ChIJ-R5Qxp_DyIARLj91PoRGr5M&q=The+D+Casino+%26+Hotel%2C+301+E+Fremont+St%2C+Las+Vegas%2C+NV+89101%2C+USA&authuser=0&hl=en&gl=US,4.2,22055,https://www.thed.com/?utm_source=gmb&utm_medium=organic&utm_campaign=listing,"casino, tourist_attraction, lodging, point_of_interest, establishment",+1 702-388-2400
0817 204 2990,ChIJe0g9taeROxARFOB4I9VT3xY,,"De Santos Hotel, Lagos","7 Shasha Rd, Akowonjo 102213, Lagos, Nigeria","7 Shasha Road, Lagos",1648128163529154580,https://lh3.googleusercontent.com/places/ANJU3DuDilCj1vYcKzr4Xi9tRgGlKXpBKBuiTT41DnN0_Ytf9MfmlbRhN3Cu1dRiOem8MotFI_W5cBup9gqi8LYWO9vx9EgSZjawvb8=s1600-w400,"Lagos, LA 102213",6FR5J846+57,Not Available,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=1648128163529154580,6.605415799999999,3.3107285,https://search.google.com/local/reviews?placeid=ChIJe0g9taeROxARFOB4I9VT3xY&q=De+Santos+Hotel%2C+Lagos%2C+7+Shasha+Rd%2C+Akowonjo+102213%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.1,2765,,"lodging, point_of_interest, establishment",+234 817 204 2990
0912 260 6671,ChIJUWpcUhKOOxARe0WbcY8hQ0w,,De Next Center Resort,"Olutosin Ajayi St, Ajao Estate 102214, Ikeja, Lagos, Nigeria","Olutosin Ajayi Street, Ikeja",5495272870292178299,https://lh3.googleusercontent.com/places/ANJU3Dtio5ROL3qvphRQO2SNgUmYHAU55Z2V3IJnzjzBppHF2UgA6vHhpKldcEaZChl3dSoUOhT0_CBQSSUy0dRJMFz-Q_REylH1Q3g=s1600-w400,"Ikeja, LA 102214",6FR5G8XG+MJ,Not Available,"Monday: [8:00 AM – 5:00 PM], Tuesday: [8:00 AM – 5:00 PM], Wednesday: [8:00 AM – 5:00 PM], Thursday: [8:00 AM – 5:00 PM], Friday: [8:00 AM – 5:00 PM], Saturday: [8:00 AM – 5:00 PM], Sunday: [Closed]",https://maps.google.com/?cid=5495272870292178299,6.549144699999999,3.3265771,https://search.google.com/local/reviews?placeid=ChIJUWpcUhKOOxARe0WbcY8hQ0w&q=De+Next+Center+Resort%2C+Olutosin+Ajayi+St%2C+Ajao+Estate+102214%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.8,304,,"lodging, point_of_interest, establishment",+234 912 260 6671
0806 212 9282,ChIJVfulm0eXOxARAKokH7oeIqY,,Pacific Hotels & Suites,"Federal Housing Estate, Behind FCMB Salolo Bus Stop, M78H+932, Lagos-Abeokuta Expy, Alagbado 234001, Ojokoro, Lagos, Nigeria","M78H+932, Federal Housing Estate, Behind FCMB Salolo Bus Stop, Lagos-Abeokuta Expressway, Ojokoro",11971164544239446528,https://lh3.googleusercontent.com/places/ANJU3DusxqlLhJXYCpAlB6Na1BQG9N121UHduZ9C_p14yFpgbpxmtBjEi6JwrFIbzgLrPjcTV3zJfQPVjeIXvF1BOm4K_lh_5JUEET0=s1600-w400,"Ojokoro, LA 234001",,Not Available,Not Available,https://maps.google.com/?cid=11971164544239446528,6.665877300000001,3.2776345,https://search.google.com/local/reviews?placeid=ChIJVfulm0eXOxARAKokH7oeIqY&q=Pacific+Hotels+%26+Suites%2C+Federal+Housing+Estate%2C+Behind+FCMB+Salolo+Bus+Stop%2C+M78H%2B932%2C+Lagos-Abeokuta+Expy%2C+Alagbado+234001%2C+Ojokoro%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.8,268,,"lodging, point_of_interest, establishment",+234 806 212 9282
0906 000 3710,ChIJh8UPdC6SOxARfVSUJu4-TNk,reservations@watercresshotels.com,Watercress Hotels & Events,"48 Oritshe Street, Off Balogun St, Allen 101233, Ikeja, Lagos, Nigeria","48 Oritshe Street, Off Balogun Street, Ikeja",15657959197030765693,https://lh3.googleusercontent.com/places/ANJU3Ds1WMgP3PTpH7HeIz4X6_iSvODsXtEzKJLmR5SvMqvIMV-YYEVuAMB_vMXRgHK3ZJVcpJ3C2Rz43-MVNGIEpIs-1R3xjUT51V0=s1600-w400,"Ikeja, LA 101233",6FR5J83W+MX,Facebook:  https://www.facebook.com/watercresshotels/   Twitter:  https://www.Twitter.com/watercresshotel/    Instagram:  https://www.Instagram.com/watercresshotel/ LinkedIn:  https://www.LinkedIn.com/company/watercress-hotel/  ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=15657959197030765693,6.6042328,3.3474823,https://search.google.com/local/reviews?placeid=ChIJh8UPdC6SOxARfVSUJu4-TNk&q=Watercress+Hotels+%26+Events%2C+48+Oritshe+Street%2C+Off+Balogun+St%2C+Allen+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.3,2369,http://watercresshotels.com/,"lodging, bar, restaurant, food, point_of_interest, establishment",+234 906 000 3710
(818) 845-8586,ChIJd6RJet6_woARJMbPO-BlsKc,Frontdesk@safariburbank.com,"Safari Inn, a Coast Hotel","1911 W Olive Ave, Burbank, CA 91506, USA","1911 West Olive Avenue, Burbank",12083269813985592868,https://lh3.googleusercontent.com/places/ANJU3Dv7p5a8zBPTSBhSMZb8hSowAI6IQj_iPECllSrkfHtDSMxZgGp7JvMyumP2sHhRBaW7lr1UrAXxzVuIuLUpJZx7Mh4qrDJ2CHI=s1600-w400,"Burbank, CA 91506",85635M8F+7W,Facebook:  https://www.facebook.com/SafariInnBurbank/   Twitter:  https://www.Twitter.com/safariburbank/    Instagram:  https://www.Instagram.com/safariinnburbank/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=12083269813985592868,34.165734,-118.325205,https://search.google.com/local/reviews?placeid=ChIJd6RJet6_woARJMbPO-BlsKc&q=Safari+Inn%2C+a+Coast+Hotel%2C+1911+W+Olive+Ave%2C+Burbank%2C+CA+91506%2C+USA&authuser=0&hl=en&gl=US,4.2,535,https://www.coasthotels.com/safari-inn-a-coast-hotel,"lodging, point_of_interest, establishment",+1 818-845-8586
0909 000 0222,ChIJ83cf5cCTOxARe1Xtx3MhywI,,De Meros Hotel & Suites LTD,"Plot 4A Celestial Church Street, Off Amara Olu Street, By Alhaji, Lateef Jakande Rd, Agidingbi 101233, Ikeja, Lagos, Nigeria","By Alhaji, Plot 4A Celestial Church Street, Off Amara Olu Street, Lateef Jakande Road, Ikeja",201291389507294587,https://lh3.googleusercontent.com/places/ANJU3DuitqKdnAS7yC-53yqiLCENN8-LDggZ9Lw9q6Nh4GSaLzsEcxi0QP1thuAhn63NjO0IPYZzfiwGxShFqw2Ps-e9CmXgnXMHi3E=s1600-w400,"Ikeja, LA 101233",6FR5J9G4+MR,Not Available,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=201291389507294587,6.626675899999999,3.3570066,https://search.google.com/local/reviews?placeid=ChIJ83cf5cCTOxARe1Xtx3MhywI&q=De+Meros+Hotel+%26+Suites+LTD%2C+Plot+4A+Celestial+Church+Street%2C+Off+Amara+Olu+Street%2C+By+Alhaji%2C+Lateef+Jakande+Rd%2C+Agidingbi+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4,835,,"lodging, point_of_interest, establishment",+234 909 000 0222
01 295 6393,ChIJKdTeegySOxARDElgXJpt6-I,,The W Hotel,"1 Oduduwa Cres, Ikeja GRA 100271, Lagos, Nigeria","1 Oduduwa Crescent, Lagos",16351283381840922892,https://lh3.googleusercontent.com/places/ANJU3DsNa3G4W6pR1zeicP2yBN8KzT0y8WyR-N9DvmLYfom8UdD8ZL0hibjS3C-jl-C9MSMpDvJ2RLCoN5HbwH5UojHn9XcK1sS2tSc=s1600-w400,"Lagos, LA 100271",6FR5H9F5+85,Not Available,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=16351283381840922892,6.573341399999999,3.3579856,https://search.google.com/local/reviews?placeid=ChIJKdTeegySOxARDElgXJpt6-I&q=The+W+Hotel%2C+1+Oduduwa+Cres%2C+Ikeja+GRA+100271%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.6,274,,"lodging, point_of_interest, establishment",+234 1 295 6393
(866) 746-7671,ChIJX8LqCCDEyIARtXpjW9_P7YQ,,Rio All-Suite Hotel & Casino,"3700 W Flamingo Rd, Las Vegas, NV 89103, USA","3700 West Flamingo Road, Las Vegas",9578540540704815797,https://lh3.googleusercontent.com/places/ANJU3DvMrVutSHrBWz_iOvUKwk1EplO8NN1Hj0rfliNqCWqDH-yYmV1WZfstyEwUwLoQt0TvYYL4ayzpWZcMCzwODbxBHNllq557L-M=s1600-w400,"Las Vegas, NV 89103",85864R96+2P,Facebook:  https://www.facebook.com/pages/   Twitter:  https://www.Twitter.com/riovegas/    Instagram:  https://www.Instagram.com/riovegas/ ,Not Available,https://maps.google.com/?cid=9578540540704815797,36.1175148,-115.1881593,https://search.google.com/local/reviews?placeid=ChIJX8LqCCDEyIARtXpjW9_P7YQ&q=Rio+All-Suite+Hotel+%26+Casino%2C+3700+W+Flamingo+Rd%2C+Las+Vegas%2C+NV+89103%2C+USA&authuser=0&hl=en&gl=US,3.9,38737,https://www.caesars.com/rio-las-vegas?utm_campaign=GMB&utm_source=google&utm_medium=local&utm_term=RioAll-SuitesHotelAndCasino&utm_content=Hotel,"casino, lodging, point_of_interest, establishment",+1 866-746-7671
0803 726 4555,ChIJ91uamVuROxARtWAJDBc7bIY,,Paradise Hotel & Suites,"6/8 Alimi Ogunyemi Street, Cinema B/Stop, Off College Rd, Ogba 100218, Lagos, Nigeria","Cinema B/Stop, 6/8 Alimi Ogunyemi Street, Off College Road, Lagos",9686181868739322037,https://lh3.googleusercontent.com/places/ANJU3DvwfY2P-IRAkyyWR_wdV0yJYqfmfu-i7YDx293Q7xCuTYZ_BOaZ_6H3vZTtke-GHnYd0JG2KR83qm5bUR0yDQEmpQ_Q_iGUo7o=s1600-w400,"Lagos, LA 100218",6FR5J8QJ+2V,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=9686181868739322037,6.6376126,3.3321848,https://search.google.com/local/reviews?placeid=ChIJ91uamVuROxARtWAJDBc7bIY&q=Paradise+Hotel+%26+Suites%2C+6%2F8+Alimi+Ogunyemi+Street%2C+Cinema+B%2FStop%2C+Off+College+Rd%2C+Ogba+100218%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.4,190,https://paradisehotelandgarden.com/,"lodging, point_of_interest, establishment",+234 803 726 4555
(702) 367-7111,ChIJ73KY5J7GyIARMWEsH702oW0,,Gold Coast Hotel and Casino,"4000 W Flamingo Rd, Las Vegas, NV 89103, USA","4000 West Flamingo Road, Las Vegas",7899655407284281649,https://lh3.googleusercontent.com/places/ANJU3DuuKvZjj0b5hQHMQ5oUfm-zhqim32L7wUWicrfCaKmoUWpNGUAu_OLk2q0W7ovjuA_T5jpbQVvB6RYQPhB2pSCd3pIWCvvmVAc=s1600-w400,"Las Vegas, NV 89103",85864R84+JV,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=7899655407284281649,36.1165485,-115.1928065,https://search.google.com/local/reviews?placeid=ChIJ73KY5J7GyIARMWEsH702oW0&q=Gold+Coast+Hotel+and+Casino%2C+4000+W+Flamingo+Rd%2C+Las+Vegas%2C+NV+89103%2C+USA&authuser=0&hl=en&gl=US,4.1,11891,http://www.goldcoastcasino.com/,"casino, point_of_interest, establishment",+1 702-367-7111
(352) 414-7900,ChIJjaPAttKB6IgRPihsRAv-Rto,,The Equestrian Hotel,"8510 NW 17th Ln, Ocala, FL 34482, USA","8510 Northwest 17th Lane, Ocala",15728538072984070206,https://lh3.googleusercontent.com/places/ANJU3DvU_Ttrs0AY__G1IhoJuLHCR_zfuN9Jy40ygnpkfwGZ2SEW120FLlJN3y8FjFKTTAuLqzW3TD2llg8_MOV3VH_Y8K3ShCU9QhE=s1600-w400,"Ocala, FL 34482",76XV6P3R+X4,Facebook:  https://www.facebook.com/TheEquestrianHotel/   Instagram:  https://www.Instagram.com/theequestrianhotel/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=15728538072984070206,29.2049518,-82.25964689999999,https://search.google.com/local/reviews?placeid=ChIJjaPAttKB6IgRPihsRAv-Rto&q=The+Equestrian+Hotel%2C+8510+NW+17th+Ln%2C+Ocala%2C+FL+34482%2C+USA&authuser=0&hl=en&gl=US,4.8,439,https://equestrianhotel.com/,"lodging, point_of_interest, establishment",+1 352-414-7900
(202) 849-8499,ChIJBc_GG663t4kRQXXke1nSl7c,info@hotelhive.com,Hotel Hive,"2224 F St NW, Washington, DC 20037, USA","2224 F Street Northwest, Washington",13229273712196613441,https://lh3.googleusercontent.com/places/ANJU3DvCGZ-kw9X-kQPAmL7WSm5704L92v_nRgNo4AKi5o7DEX0HupH4OSOEX8VaK8E4IFEHwlMGF8Gk9AS5tsvXCU7-AtPI9yHORFM=s1600-w400,"Washington, DC 20037",87C4VXW2+V5,Facebook:  https://www.facebook.com/hotelhive/   Instagram:  https://www.Instagram.com/p/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=13229273712196613441,38.8971481,-77.0496138,https://search.google.com/local/reviews?placeid=ChIJBc_GG663t4kRQXXke1nSl7c&q=Hotel+Hive%2C+2224+F+St+NW%2C+Washington%2C+DC+20037%2C+USA&authuser=0&hl=en&gl=US,4.5,918,https://www.hotelhive.com/?utm_source=google&utm_medium=businesslisting,"lodging, point_of_interest, establishment",+1 202-849-8499
(212) 355-0300,ChIJ61dEHeNYwokR7ZRDdDhMsys,,Pod 51,"230 E 51st St, New York, NY 10022, USA","230 East 51st Street, New York",3148944369814574317,https://lh3.googleusercontent.com/places/ANJU3DvBVUAQwDxq9nRUKSkCWkjQnL9_3VLGc0600hvAZqqvV5pgk-yb1TkqO_dvjdCZ5vih-PAyoy5nLEVdzya9CWtz419kNlIDtXY=s1600-w400,"New York, NY 10022",87G8Q24J+89,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=3148944369814574317,40.7557851,-73.9690935,https://search.google.com/local/reviews?placeid=ChIJ61dEHeNYwokR7ZRDdDhMsys&q=Pod+51%2C+230+E+51st+St%2C+New+York%2C+NY+10022%2C+USA&authuser=0&hl=en&gl=US,4,3178,https://www.thepodhotel.com/pod-51?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"lodging, point_of_interest, establishment",+1 212-355-0300
